Soil_Resistivity,Ground_Resistance,Ambient_Temperature,Soil_Moisture,Leakage_Current,Fault_Current_Events,Corrosion_Level,Maintenance Required
71.07699869993115,4.8471421531662955,26.52643434455471,21.64586671377029,1.7909455464799806,1,0.5795363691499811,1
62.57052421784956,3.132892589704848,27.95358780943448,19.271183675095628,1.4404540463744477,3,0.286660581287023,0
58.265275764176394,4.362944666745037,27.379558010327038,10.64265841912929,1.098737886467585,1,0.36695783181699526,0
55.48344456616067,3.4691932243994343,30.76177436016861,27.974336122522992,0.9358514766685104,2,0.08389796062890931,0
37.82217014448859,3.3618981600473443,25.887900338088997,38.99028175789,1.7180438255231278,0,0.05227637227220572,0
49.20233687407937,4.206927949989338,35.60515333662236,24.67660838725838,0.48851253736916345,1,0.25345712967301626,0
53.09041843560319,4.0218583027307355,30.001035324590987,30.016364675538103,0.7149378698101782,3,0.07424685933054576,0
75.85683339328374,2.2388862744126,29.953498394306926,7.395765839810587,1.0012211172541392,1,0.1037747086347407,0
65.15427434352692,4.681232279780716,28.36052641743541,19.618344853594817,1.8188268787559991,4,0.8129284053939371,1
33.554397669558995,4.604073083317961,30.775953419294897,9.072546980757355,1.389883818020448,2,0.0388736970166893,0
64.86125954092192,2.9995498387923765,34.125491323338174,26.447854243777865,0.7159771207448773,0,0.6589427939347428,0
54.22376579375525,3.816642826749927,25.664348921445498,37.846875537495414,1.044846147307548,4,0.2725577488154005,0
49.84616999541062,3.895224149026191,26.709417554623716,28.16222063650735,0.8928384279518528,2,0.8715456807081264,0
69.17514433261302,3.7085390126591258,28.481369856116675,7.688106691004753,0.8451055038832325,1,0.48499228457749954,0
75.46499283743927,3.059755876923664,23.270645382633926,17.4133171744779,1.6894447792783895,1,0.30557645932782573,0
73.96920178674299,2.9627013056495586,25.903710701392512,24.273218280429802,0.5141284353682471,2,0.5176389356894345,1
47.41173715166042,3.4795567432068437,27.618895632276704,19.112271464663827,2.004390427867187,1,0.3819580190452688,0
55.36181436223178,4.438183215407491,34.371945903563635,34.177540366631035,1.6141148450923113,2,0.5643010646698302,0
64.96895147105346,3.934880123675546,31.312806645009626,33.51348516484963,1.7454308353018488,2,0.11453286832634824,0
74.63317690683539,3.203508534331115,30.967949556837723,26.41408570361275,0.9685302439873709,1,0.9969905028125511,1
52.81238643232065,4.117358968518676,34.25448981083986,18.071028079644684,1.1250296404604452,1,0.42555587769671754,0
57.215115350042744,1.2211659034959395,29.313141058003016,13.936773081713545,0.483424092737644,5,0.34823063970736867,0
43.40497538990958,4.419012560297682,31.952324249644448,8.705601137459526,0.9376687964665984,1,0.7102098483162649,0
42.05690063878994,2.10822897697752,29.48389123533752,17.42141892202939,1.4468274238215755,6,0.3638994064953325,0
72.18788733591298,3.2100472468774943,31.326811746998143,19.461038102270184,1.848031530890698,4,0.8332743050287577,1
80.34360042856234,2.6042640842990847,27.08620671194209,28.653802378642578,0.6464215915987741,2,0.45427072436042526,1
58.91984817629499,2.4642548194232754,17.805914208617857,28.035593850415072,1.017247031507367,1,0.7195584132654349,0
75.05299346838036,4.4286614299028155,29.32860418906848,7.453784887443993,1.1243503898837388,1,0.10745321644188655,0
65.42454037571451,3.125839038950487,37.1137406804997,18.834076040090522,0.5021053989037574,3,0.8461191855551118,1
50.323203680923136,3.7772031053845727,34.631077011207964,11.362260352607667,1.4956746208792002,2,0.7357179867781098,0
65.4209340826262,3.4624635368966525,34.82698742295585,10.488444686088199,0.8380048341286954,1,0.21171677846196568,0
83.07054849698955,3.881632661778497,36.18065360903109,33.95557524080361,1.102304824411488,4,0.14528600974578665,1
59.46260941335073,3.561457512848204,30.443287954807186,6.467032585069013,0.9740253140440611,2,0.3162923487256244,0
83.4696548372101,2.4736062206491445,30.986578537027977,19.671400656574246,0.8053307471401627,1,0.9760705860319043,1
20.703823438653835,4.297013455557712,26.91174052282825,10.887127951828138,1.1964775072597227,3,0.25683157456705863,0
72.32853756562835,3.1049947334709502,28.41963571986475,35.776557548746595,1.0921952107159887,2,0.4561272089466333,0
61.30570602357257,2.254734481072199,33.07885574885571,24.49641796462623,1.0140710588606672,4,0.030020225717336313,0
55.51488974301199,3.1575078712272697,36.01942218584408,13.09832227318968,0.8357691891598286,4,0.39722752956623253,0
61.37641164803254,4.7006078325074485,29.302768621595003,22.584955050823176,1.3597623353914776,1,0.5713200154331027,0
30.186466280986608,4.180177393690794,27.749053675742942,30.602022589609053,2.0268086342461427,4,0.9531246125079651,0
56.70492168243732,3.2210782924737127,30.002639794282988,38.53413031218018,1.2699436164195637,0,0.5167360449400644,0
65.35668857267619,3.220593836545257,33.00603374464558,12.715610148589663,1.6980591074555644,3,0.8191073261776878,1
82.16841067112274,3.242691959026094,22.78072591933229,36.01636202452708,0.5048890374232686,3,0.5471276425689006,1
52.22594672589529,5.161398386848672,18.51909523431381,37.70064399586216,1.2788807196468848,2,0.0407850134355181,0
47.87259595660218,3.8055483617852426,27.247315752542082,37.07471905862232,0.6513158405144667,3,0.31500827518977403,0
52.47364434623195,3.8440333177528556,23.896437870429207,27.239502490166846,0.46153753623404925,1,0.5755495078311033,0
73.73103176553111,4.324226763225473,27.459299011763445,27.043722905214768,0.8303142962704818,4,0.9505939659311243,1
64.93126664489526,3.6910313272212107,29.26109840591264,19.112372161433797,1.7959496672067865,3,0.8591303597512333,1
52.05359694349442,3.2927662833434375,27.733757954884933,31.333925880632577,1.6750079143348229,0,0.22835561417884764,0
67.69901149670034,3.3429201207320176,37.26233767235372,23.595290642282617,1.3215023610271999,2,0.2201098300191635,0
61.456163240220604,3.4427189924687487,31.6337238230116,28.710332492990307,0.43364972005503455,1,0.20117296711390076,0
74.52967485799334,3.4702222107921266,31.502371798054142,19.99602663470784,1.1018596743060316,0,0.9224988963025031,1
49.469203591839715,4.082103634909584,33.11103572021701,30.602376241509866,1.3508500044508678,3,0.8526661531017207,0
55.085067801033475,3.5415567086458397,24.305834411096154,33.85650311615922,1.287768114789299,1,0.7748834322529488,0
54.118377703017636,4.0861120617724636,35.195558937101346,10.125268981098564,0.2781032082596271,1,0.3927351142242276,0
38.04727577801822,3.435426735913134,29.6211785673227,34.15254004509798,0.7548410759900641,1,0.5043807042987668,0
64.44180415596864,3.5629081522528723,33.35240308620606,23.910378612660754,1.1679611179256417,4,0.4643317447951528,0
63.91582908269834,1.9014394523743139,24.64071383479922,34.563306818157855,1.468145454758595,3,0.25339810755937264,0
60.07670184963691,4.233062139761985,22.23120616991968,20.095559721935512,0.10193608945002675,0,0.505028046148767,0
56.481192999372794,3.777190780718394,34.08944829012514,18.266416988406228,1.1189380122600707,1,0.030496547852754463,0
38.769438869243785,4.298408087887722,31.882047630487584,37.02712563810279,1.2715243849394762,4,0.13181037349745917,0
53.69032015851961,1.1829956974450484,25.48974222821245,13.790924364194046,1.6248059942581066,2,0.8865895961689464,0
54.85928225209846,5.170699763824582,25.651684593626527,34.54743138501501,1.5464287921187183,1,0.7516797670314233,0
47.96584096167572,3.388328297475861,35.62717392207385,21.940720037829145,1.4912856594044026,2,0.42286840905908707,0
57.580714325009865,4.386546253390013,24.05294053566336,22.99334048929409,0.8000297466490329,1,0.5171503622838772,0
66.06076285221808,2.6680752582995755,38.21336476627982,15.796389852131941,0.24599893143834617,3,0.36999888595997743,0
88.29278851815795,3.9902191240500557,25.496896326760655,25.05647702166555,1.0034736214692994,3,0.7407798671606725,1
62.61866719247759,2.657267549461075,33.191959628041914,16.382391869667394,1.7008159126042801,6,0.7841871792320796,1
63.86325586084146,3.000984831443356,28.356907621255075,6.374429498457831,1.8967272637622157,1,0.7632851902031591,0
58.883311263507494,5.031225083093429,33.01593715541171,14.519951187052461,1.5552745511488926,3,0.7226117248344496,0
31.21843177051438,3.3474540793893226,27.279429989429037,5.223266519230673,1.4146704114008672,1,0.20450433869279583,0
59.602291868261744,3.673946298543778,29.18603546963853,39.242417546989984,1.3898198241929827,4,0.3379699792404788,0
60.9034531491154,4.196054184551003,30.204595876978605,38.801152343691165,0.9219406266196097,2,0.4698454349836749,0
96.94863168727929,3.8965455103780835,24.989062721092637,18.830435411530676,1.13496985322319,3,0.3307929914276556,1
57.114585528283165,3.6203351241148614,33.70412172710063,30.492979901887608,2.0345347629131654,1,0.754940200158329,0
64.52321013500419,3.7919688019729803,27.433932167642073,17.103213444364876,0.7287209971040618,2,0.3293535242499547,0
59.47932345442135,5.42273246819062,28.857000423299908,28.48826049800916,2.0073893953549256,2,0.13823208678533716,0
42.46982943570702,3.4539049623731315,25.028253126957438,33.190051506609265,1.0389859227539708,2,0.3990404520483041,0
77.14234221772531,3.660879237371974,17.188331706023448,38.13646856422842,1.8627160545475392,1,0.9799144327823803,1
71.27899549030161,4.34052351680609,29.044861186999157,19.00742965473852,0.49659249525123084,4,0.2258814129335759,1
71.8654792056457,4.384420746366387,42.063077108064576,32.41542940346167,1.4929521005823245,1,0.6121586589432291,1
46.35918817807892,4.449624244448304,33.92302143949012,14.307495772124158,0.831614932026189,1,0.4329730498397063,0
81.04191466404149,4.010984177623348,29.903698101328025,39.661630632777694,0.4923664040379062,2,0.07102456764932663,1
38.97223405811579,2.585596069815613,28.68554585395866,5.90193595675229,1.309267021205473,2,0.4878766059980595,0
68.80285640700406,4.806745225840877,30.11232946406023,26.123508227539233,1.7047358942979844,5,0.7021643286483125,1
92.85683438714968,2.5829236855850497,32.73559557587605,28.08270935779645,0.7775292807032518,0,0.5132199758278188,1
45.14195512303968,3.7421083721912267,24.095935923455777,29.08159449759451,0.45049201977079933,0,0.8721060637465811,0
51.50553405595842,2.8965793199845136,35.57160847334436,9.213565257618114,1.1540776178325225,2,0.28893701665758265,0
61.49477047631462,3.448689322725606,33.57690657720622,37.848542421559564,1.1562823356114094,1,0.08624917130396492,0
52.44786518825701,3.7630099282427842,33.59092862853967,11.341414766752898,1.4741598137772494,4,0.9365656116580061,0
36.74004853400801,3.7570857723602185,32.192378694048635,26.796369113394437,1.674797285682244,4,0.378196349528219,0
61.02844462209041,3.837536603388228,30.09808328846995,12.793662769307973,1.170292409363753,2,0.5764055514536334,0
44.06544429410843,4.790969015246918,33.3643061798341,15.75257459574448,2.1277516573971313,1,0.792003126130196,0
67.10388645952773,3.862827441211184,32.95907066870689,24.126048960484354,1.3121173722676458,1,0.3243136638755806,0
46.20863648649295,3.304674691767481,28.22979644529488,19.60176964976018,1.0267867469965501,4,0.7161645381776112,0
83.24901607526309,4.271269734630685,27.131991135515495,10.60789603417772,0.394216320448586,1,0.13541884981782804,1
48.251200614956446,4.451576391139713,30.509281476309933,10.98277408472969,1.0686702398419161,8,0.29129374720550527,0
55.16907725691487,2.517913747890406,37.74510075747594,19.63506758569799,1.031806527294432,0,0.1447106361365199,0
72.20275826054504,3.9779200558798866,23.804464621730496,31.504904239642524,1.6801523981407351,1,0.8112305584013578,1
41.53703525349067,4.060938193848719,22.662373671237802,36.4287626396726,1.431241812033427,3,0.22264923522678537,0
63.41189901906194,3.2619491973120063,30.823804206182583,7.944468179078399,0.6103154391836914,1,0.7174035554052103,0
79.60714131423643,4.600565450649295,30.25443850928009,18.758636764579038,1.2861271932055187,3,0.9432983972456526,1
35.88775148158159,3.379955530373979,30.86670832185204,8.508594730300683,1.5357655858645267,2,0.527772209068877,0
62.769507877984566,3.6004611627772336,31.219765989542502,5.580736822140926,1.9640156796939163,2,0.5400291922606877,0
63.89824191372635,3.3615425405729042,28.883988726825976,28.16015389253848,1.6437519837070296,1,0.46103356809781204,0
71.72734307665965,3.512463238065174,37.44931719301041,26.085730468830572,1.5804233271557389,2,0.32589014339364275,0
41.44573933682877,2.6229799304838384,21.99548010761742,10.705668983521017,1.2300429973075817,0,0.4756550309249171,0
40.193150803735854,2.347959293924564,25.85751487609877,13.183449158257243,1.3941560027117248,1,0.6028075322667594,0
67.82912348425347,4.775604050579978,29.483726199254765,5.829771377558143,1.8247524503530794,0,0.9859915721706594,1
64.45477009849779,2.8224309213453376,21.784055944229163,34.22315219930413,0.5336113012601751,5,0.9377645593182242,1
63.75739275518815,2.7068861204349544,29.120727977839643,39.1141708616993,1.025280336391522,4,0.8621529582931218,1
65.19672314245463,1.7772879091170282,38.30735082864009,9.741083787814178,0.8137156256218796,3,0.8891305357048583,0
49.79962917632264,2.9888306018483983,30.10443244147981,13.101632481785433,1.389576559363062,1,0.46784918329204295,0
63.48380545741505,2.4415281652740015,31.153504528593416,35.39433333814269,1.8151110878253938,2,0.6574443271774648,0
64.39608709948021,4.813612128109096,23.6991761741371,37.42623292846647,0.901512856639463,1,0.8950667229362141,1
49.28472872960448,4.307853671474107,26.918192959802614,19.68695839823836,0.004847816265280969,4,0.39295076499135306,0
87.98661766717134,2.949479723857821,28.124018098380315,6.771786529417595,0.9938896274877649,1,0.9617624783454688,1
67.10749381367681,5.301948644275447,28.41142451621883,6.378714179248679,1.6567368660087032,0,0.415786062069183,0
42.13044754196027,4.285412389593276,36.40821897501884,25.088245312415367,1.4688149514749398,3,0.6010826653932156,0
69.84830412950744,3.240134893193102,32.788455303625625,18.751328811261267,1.414093123905288,1,0.7098047132723719,0
45.379774946590175,1.5004754281011414,24.44271021531484,6.002834965217908,1.06000334906276,3,0.9505920130759383,0
71.80626905613678,5.332754058072593,31.232523892160025,25.413833730939487,0.5604846318901068,0,0.24461627405226605,0
77.37893368511106,2.388342026589123,32.491108742483924,5.395588780615786,1.4576471608122337,2,0.7461309782386423,1
47.68976522472434,2.1836810024344864,35.700745192606334,32.558018535224555,0.7828590949826876,2,0.5208155861440822,0
74.45064193866483,4.318056345607713,37.90270343284187,15.725148794618006,2.292048366690228,1,0.26855714062064107,0
66.19171390404748,5.451801925071418,24.924529040860655,6.409030105323124,1.485253604177258,3,0.7766068397963906,1
72.33090239991735,4.607418254808414,25.94571244394831,25.592327734410365,0.9096758487230244,3,0.5522222801738466,1
88.4518947398092,3.9511272960418875,23.71211070542692,18.918954505156915,0.8943073763056859,1,0.6609738206496758,1
56.31917825995694,3.975803473332229,28.829900704465093,39.083014467500234,1.1535278966932059,1,0.322901068577901,0
48.693957534637654,4.182732447024247,32.331791872231676,24.046953187629576,1.080249038989125,3,0.481273951827605,0
46.65728355561715,4.107142871829412,34.93667258294551,14.63337133629529,1.758416887764977,1,0.6173542509880671,0
47.762845725518424,3.7249531391755006,29.620244881787386,29.830360262189117,1.293208084872023,0,0.404910814269844,0
58.843474358788434,3.5833608831615007,28.40076238372578,14.502220088994896,0.8341841305457359,1,0.1983725398477013,0
65.11727962224965,3.449925497680382,30.758789961243703,36.64851519926478,2.1452203425778915,3,0.961640492315304,1
64.15036198995028,2.896828328906659,25.824285491849885,18.115268967758176,1.2246541657601113,4,0.5114675400426174,0
72.40774873554035,3.2754599385065806,40.44769360847387,24.245399697167183,1.5844198379844483,2,0.7339203702877005,1
60.19502837816861,2.1456345486436916,21.961694864409708,6.77005863384801,0.8958867462776203,0,0.4110471935560581,0
81.80301115735975,3.4213282985642,30.923702894478623,19.914243328328077,1.3815578138722617,2,0.35513176402571633,1
56.03014750143066,2.709127114279266,40.1180310961482,34.13272388813482,1.3555549955715975,1,0.407164298467125,0
100.80253749884429,2.6171285462273834,30.033999222799988,33.19770818771697,0.2551753539519235,3,0.4091966437856498,1
69.3850102164751,3.643915320922783,29.049804824992528,12.85114955987342,2.20763755523032,2,0.5441801159419536,0
47.14263665375576,4.613601829075679,28.212772885947864,12.912767485369693,1.8453222304612735,2,0.5434698699813632,0
43.93661252908332,4.23465328480185,29.09804159118796,33.605685927463284,1.0014023419270062,2,0.49715381588287166,0
67.23708622864778,2.243599517101458,36.86424237338265,37.563944705926396,0.6488651297720722,0,0.1347857849174381,0
56.64805822011223,2.70829749074373,18.940690443352466,8.337632244555124,1.373780806901776,3,0.49607547850053113,0
70.71000741138138,4.252616950390573,37.66716850648163,20.752052379917885,1.2433488497071983,2,0.1691039004206515,0
67.09856436860318,2.7140100851693525,22.880214237749275,16.81089976374801,1.3778344742816147,0,0.12613578629576516,0
58.90756631014691,3.3202934800023804,28.666738353827927,35.474095941010376,1.2957886980970448,2,0.9326457173411677,0
47.29809422897392,3.9400416792196413,27.853777898506692,7.923372013800657,1.453120494652963,2,0.6049500131477042,0
37.27729162971203,2.7253244361090916,32.942766348853596,12.389407989531309,1.923652849695903,2,0.6594900581245843,0
53.302275718994686,3.584300404916768,22.009378240581263,31.336391815527303,1.484051602564323,2,0.4017936703333638,0
72.84598191485209,2.4327796040654364,32.31086333040972,6.795284714342546,0.6751722505450294,3,0.9089808919148642,1
63.21140616195306,3.018905884839029,40.12154811643426,22.238738325000124,1.8812814263562259,1,0.6379304895796655,0
41.31391831932018,3.7558255473140294,23.184129977035948,20.4737462137902,2.0203072817441434,2,0.7691698695235875,0
62.59771388776773,2.2256050131746647,30.94853083805198,16.704041264606204,2.7760283672560426,2,0.36856246902771383,0
65.77976069593255,3.8523797903683192,26.690089111016956,18.810031036162332,0.638252983380201,3,0.9600118808191255,1
46.74213845698301,3.484289760858655,32.12943603096518,23.547920542558153,1.3214410065751374,2,0.820461290158315,0
62.305876589182915,3.9419919635337184,30.09573888707876,10.64785754359341,0.15895064840550632,4,0.8539484630145436,1
60.87313077669,3.6791313072517293,26.79256545477845,25.019855739925745,1.4765745781896045,2,0.17219426742575428,0
42.85544553254066,4.591312343979076,32.43936142435537,33.190131525499524,0.9258998509166136,1,0.2709632078712195,0
65.36681040522424,3.6001796021183257,39.021740548933714,31.605632542655567,2.1617228974124765,1,0.28562659968357706,0
68.41176789552351,3.1564755670997977,29.045481041363505,10.38649666428208,0.8126925149907089,0,0.27090922324687117,0
76.24576864762915,3.597838002425827,33.59878971074091,10.223731440951587,0.3554084810163691,2,0.8554081621042879,1
75.80703078052355,3.9346384232291105,23.53363521064418,14.386102871071966,0.9643681296487401,4,0.03188479520859211,1
39.33495948064363,3.5390880562605633,25.217818115909957,17.637615421936303,0.21225611439143122,1,0.0760999889807743,0
45.93262440127316,3.532473352963106,32.362031389401885,19.295945349296893,1.575549727253655,0,0.2739148706299037,0
67.7255290081299,2.9384066497545955,37.420580142679825,28.789402589167086,0.16745847687183968,2,0.19987297464944365,0
67.70678926368313,2.9696792659592415,31.7780667439283,6.983815125804239,1.2142287905915794,0,0.23185961388284837,0
67.72571529459071,2.377915782560245,28.434709847384227,6.2135446479123235,0.16109409007190156,0,0.7979431892533,0
117.79097235982081,4.899661394549551,29.99645702711677,18.716869703036814,1.039851097731679,3,0.5631265938920469,1
68.5633576603975,2.504909411686972,23.747961330151412,29.400729224829316,2.021689077902267,2,0.0057706612929679935,0
77.03348460270898,2.9456758417632742,33.022576631776836,11.77023700347689,1.3803239457178975,3,0.42932276570419525,1
74.31002645239803,2.925274187544642,34.41166531161704,27.45265684396881,0.768253197517533,1,0.40788492685035893,0
69.77086876958697,4.215939501555553,27.7395483358346,14.09398482791048,1.184398255530458,1,0.11394526944454353,0
55.27096133039482,3.2640402573663776,27.649789261202493,36.013013808473076,1.2090084360222233,2,0.6761417886014571,0
71.38453830739901,4.498193658138987,31.329391148260243,36.349148049331575,1.4363151729217027,4,0.7020971883794911,1
48.40762178193643,2.961207500604905,27.816401319797023,15.405052149846426,0.5165708183595867,3,0.7208932190520977,0
56.44772089889987,3.7231953297790414,29.669336926870887,13.049781388713418,1.4962836369236654,1,0.728470945558592,0
52.71954678256345,2.831722357392194,40.49860894583258,19.395639022318093,-0.15219581580138763,4,5.282693229680113e-05,0
61.22811209079484,5.2161193022187105,28.76487149627002,13.418605481305205,0.8850577238180948,1,0.9539208038467222,1
94.71987850010262,2.5499212647763896,28.20829923989389,28.533434515209628,0.9558630787742276,3,0.814208767054663,1
31.99102211112378,3.747856568181622,26.762290971824203,33.91226395918999,1.5166634130356191,1,0.9039816965892853,0
70.2939028556177,4.007021504745679,33.720959857499686,28.558224581892595,1.2113154263384345,1,0.015643295307434135,0
35.80926193215522,3.8310392779611986,29.093879133909486,33.85226565372723,0.4972184730718566,2,0.9338587957857394,0
52.9210220131585,3.3517698728978336,26.753134808392872,18.894725677261594,0.7075034370914923,3,0.8097885286881047,0
76.33425895451049,3.396143440213259,36.60652016136506,10.471093974810131,1.2993400047737034,1,0.8372191429586986,1
60.96420028643194,3.5350491775832875,37.098015022568184,30.828283158915724,1.1604663290677217,3,0.09328738472196851,0
43.83382833106041,3.3823983986972093,26.997882171306475,17.616607679954384,0.9104379451821267,2,0.7387780289185977,0
49.27044436110047,4.271103293435928,20.66730024319692,28.49447888301964,0.9595831052440102,2,0.959916689642091,0
70.19396623402014,5.268418401273081,35.03756844918461,14.472537969361799,1.5480839985796444,2,0.6785473414181606,1
49.04450052424295,3.054006571993733,26.57685087119998,7.843037218233544,0.9411537135653927,0,0.5705614046246065,0
63.246878843729625,2.4041576163367377,33.953127995813844,39.74036284207172,1.1559543779854633,5,0.945629677748997,1
60.68357759855721,3.429374361318996,20.149480911440822,10.467052777570974,2.2849682940402714,2,0.442937121734436,0
50.22599478591275,5.563767470123455,34.462986691496546,39.59473478872184,0.48815868155803843,2,0.5992935663104787,0
92.15916133987989,2.857060345624215,23.944140353596094,39.20479763982566,0.27407863421267065,0,0.4763382934943662,1
69.50878533477017,4.811293444355254,33.653820595332625,32.78363363678139,1.5917948323993034,4,0.9328462213602992,1
29.622861200135894,4.842160651261152,30.071365339182172,28.079803672869915,0.8606784693529483,1,0.07608472676550726,0
62.796814721541416,3.0571294066336043,25.230302903016778,25.223246758787965,1.0408812361286899,1,0.5011197008253482,0
50.07320302847418,3.9551864633482205,27.964818435366098,35.313554088224215,0.8094218109344429,5,0.6869524413854383,0
72.78650002194335,4.802717298502831,33.431592284783505,15.130383256682078,1.0700999296162437,0,0.7919065384222369,1
48.11218892350949,3.1966978072100103,30.52947226557617,21.368842436970695,1.9992690560481705,2,0.5830186474441363,0
58.278953377996515,3.3371357119181106,32.92206490236242,26.678648927827567,1.6010642293090596,1,0.908917744121454,0
67.57480918470685,3.034655268841085,39.88220292257743,19.39166665543219,1.6311117559434885,3,0.9419914468838717,1
72.98632791255181,2.6881946154457066,22.178791941444743,19.962025893159378,0.4918864721036772,2,0.06431922319358352,0
41.99555389416336,2.9805779639471943,38.08606287484312,16.559963362572955,0.6244231317235653,5,0.40237053954137436,0
54.98248146238578,2.5208477865901946,30.521779687616064,24.748113583958762,-0.2195393297427135,3,0.02345902172115444,0
52.87582033258566,3.527266774607381,25.50607975838436,34.77010848052906,0.795309589458623,2,0.3294166573744429,0
50.200061511394324,2.8840214151530867,23.348431871305053,12.05349323022095,1.6783515931928292,2,0.5368682179706021,0
86.48181360421646,3.687028729432598,29.054398046114834,37.70515635637045,1.4584732578741855,1,0.9107949305099489,1
66.07472566441433,2.255283483037098,34.6082505596223,29.11806788118804,1.089243368523938,0,0.8465543224654029,0
41.08674068497432,3.7647041857715657,29.362254398112327,33.81456244380105,1.1888498581409734,1,0.12749972667198572,0
73.76792920582164,4.16682316928714,37.55577465123674,24.466674242050406,0.8555572287122972,3,0.0930303747408957,0
91.8323429551895,1.9050114859428355,22.744121549742204,32.28308454984222,1.302379441200892,1,0.589267338756667,1
75.4869789082672,3.799245255878058,29.939555260769726,5.5670139068813524,1.5829391397403074,1,0.5321179724587827,1
37.2094505106898,4.482135193978634,23.738032777934404,33.643314867283735,0.3920566062947636,0,0.26637764143002385,0
